version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[bait_from_food_01].WOMAN[0]	D- do we want to fish more efficiently? I could make some more bait from fish..	d- do we want to fish more efficiently? i could make some more bait from fish..	dialogue	done	Д-должны ли мы рыбачить эффективнее? Я могу сделать еще немного наживки из рыбы..	… | bait_from_food_01 | Ya like fishing? I could make more bait from leftovers. They loove munching on themselves!	… | bait_from_food_02 | So, what do you say?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[bait_from_food_02].MAN[0]	So, what do you say?	so, what do you say?	dialogue	done	Так что, что скажешь?	D- do we want to fish more efficiently? I could make some more bait from fish.. | … | bait_from_food_02	Would that be.. useful? | … | bait_from_food_03	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[bait_from_food_02].WOMAN[0]	Would that be.. useful?	would that be.. useful?	dialogue	done	Это будет... полезно?	… | bait_from_food_02 | So, what do you say?	… | bait_from_food_03 | Here you go, friend! Have fun fishing! Catch one bigger than my hat, will ya?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[bait_from_food_03].MAN[0]	Here you go, friend! Have fun fishing! Catch one bigger than my hat, will ya?	here you go, friend! have fun fishing! catch one bigger than my hat, will ya?	dialogue	done	Вот тебе, друг! Приятного времяпрепровождения на рыбалке! Поймай что-нибудь больше моей шляпы, ну ты иди!	Would that be.. useful? | … | bait_from_food_03	Here, I- I think this will do.. We hopefully get a return on this.. | … | bait_from_food_04	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[bait_from_food_03].WOMAN[0]	Here, I- I think this will do.. We hopefully get a return on this..	here, i- i think this will do.. we hopefully get a return on this..	dialogue	done	Вот, я-я думаю, это подойдет.. Надеюсь, мы получим от этого выгоду..	… | bait_from_food_03 | Here you go, friend! Have fun fishing! Catch one bigger than my hat, will ya?	… | bait_from_food_04 | More food for us, right? Hah, all right then!	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[bait_from_food_04].MAN[0]	More food for us, right? Hah, all right then!	more food for us, right? hah, all right then!	dialogue	done	Больше еды для нас, правда? Хах, хорошо, тогда!	Here, I- I think this will do.. We hopefully get a return on this.. | … | bait_from_food_04	It’s okay. We might get hungrier later.. I- It’s better to save every bite we can for o... | … | hunt_with_gun_01	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[bait_from_food_04].WOMAN[0]	It’s okay. We might get hungrier later..  I- It’s better to save every bite we can for ourselves.	it's okay. we might get hungrier later.. i- it's better to save every bite we can for ourselves.	dialogue	done	Это нормально. Мы можем проголодаться позже.. Лучше сохранять каждую жеваемую кусочку себе.	… | bait_from_food_04 | More food for us, right? Hah, all right then!	… | hunt_with_gun_01 | …	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[hunt_with_gun_01].WHO[0]	I could try fishing, but I have my methods, so to say..	i could try fishing, but i have my methods, so to say..	dialogue	done	Могу попробовать поймать рыбу, но у меня есть свои методы, так сказать..	hunt_with_gun_01 | … | …	hunt_with_gun_02 | … | …	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[hunt_with_gun_02].WHO[0]	Can I?	can i?	dialogue	done	Можно?	hunt_with_gun_02 | … | …	hunt_with_gun_03 | … | …	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[hunt_with_gun_03].WHO[0]	That’ll do. Hope nothing was alerted in the deep from that.	that'll do. hope nothing was alerted in the deep from that.	dialogue	done	Так подойдет. Надеюсь, ничего не разбудило в глубинах от этого.	hunt_with_gun_03 | … | …	hunt_with_gun_04 | … | …	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[hunt_with_gun_04].WHO[0]	Okay then. You do you.	okay then. you do you.	dialogue	done	Хорошо, тогда ты делай то, что тебе хочется.	hunt_with_gun_04 | … | …	share_last_snack_01 | You seem hungry, pal! Hey, I kept some hardtack in my pocket for a while now.. | You seem.. hungry. I actually kept some raisins with me as a snack, b- but you can have...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[share_last_snack_01].MAN[0]	You seem hungry, pal! Hey, I kept some hardtack in my pocket for a while now..	you seem hungry, pal! hey, i kept some hardtack in my pocket for a while now..	dialogue	done	Ты выглядишь голодным, парень! Эй, я держал кусочек хардтака в кармане какое-то время..	… | Okay then. You do you. | share_last_snack_01	You seem.. hungry. I actually kept some raisins with me as a snack, b- but you can have... | … | share_last_snack_02	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[share_last_snack_01].WOMAN[0]	You seem.. hungry. I actually kept some raisins with me as a snack, b- but you can have it…	you seem.. hungry. i actually kept some raisins with me as a snack, b- but you can have it...	dialogue	done	Ты выглядишь.. голодным. Я на самом деле держал сухофрукты с собой в качестве закуски, б- но ты можешь его взять…	Okay then. You do you. | share_last_snack_01 | You seem hungry, pal! Hey, I kept some hardtack in my pocket for a while now..	… | share_last_snack_02 | You can have it! Help yourself out!	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[share_last_snack_02].MAN[0]	You can have it! Help yourself out!	you can have it! help yourself out!	dialogue	done	Можешь взять! Помоги себе!	You seem.. hungry. I actually kept some raisins with me as a snack, b- but you can have... | … | share_last_snack_02	Try them, I- I think they taste pretty good! | … | share_last_snack_03	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[share_last_snack_02].WOMAN[0]	Try them, I- I think they taste pretty good!	try them, i- i think they taste pretty good!	dialogue	done	Попробуй их, я... думаю, они вкусные!	… | share_last_snack_02 | You can have it! Help yourself out!	… | share_last_snack_03 | A bit hard to chew, I know.. But it does the job, doesn’t it?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[share_last_snack_03].MAN[0]	A bit hard to chew, I know.. But it does the job, doesn’t it?	a bit hard to chew, i know.. but it does the job, doesn't it?	dialogue	done	Трудно жевать, знаю.. Но это делает работу, не так ли?	Try them, I- I think they taste pretty good! | … | share_last_snack_03	W- what do you think? Sweet, right? | … | should_we_eat_this_01_01	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[share_last_snack_03].WOMAN[0]	W- what do you think? Sweet, right?	w- what do you think? sweet, right?	dialogue	done	Ч- что ты думаешь? Сладкое, правда?	… | share_last_snack_03 | A bit hard to chew, I know.. But it does the job, doesn’t it?	… | should_we_eat_this_01_01 | Hey, just the right time! Found this old can under the seats this morning. Looks like f...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_01].MAN[0]	Hey, just the right time! Found this old can under the seats this morning. Looks like food, right?	hey, just the right time! found this old can under the seats this morning. looks like food, right?	dialogue	done	Эй, именно вовремя! Сегодня утром нашёл старую банку под сиденьями. Похоже на еду, не так ли?	W- what do you think? Sweet, right? | … | should_we_eat_this_01_01	T- this might come as a surprise.. but I found an old can here labeled as something edi... | … | should_we_eat_this_01_02	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_01].WOMAN[0]	T- this might come as a surprise.. but I found an old can here labeled as something edible…	t- this might come as a surprise.. but i found an old can here labeled as something edible...	dialogue	done	Т- это может быть удивительно.. но я нашёл здесь старую банку, помеченную как что-то съедобное...	… | should_we_eat_this_01_01 | Hey, just the right time! Found this old can under the seats this morning. Looks like f...	… | should_we_eat_this_01_02 | Should we try to eat the contents? Might be the best thing we ever had, might kill us.....	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_02].MAN[0]	Should we try to eat the contents? Might be the best thing we ever had, might kill us.. who knows?	should we try to eat the contents? might be the best thing we ever had, might kill us.. who knows?	dialogue	done	Давай попробуем есть содержимое? Это может быть лучшей едой, чем когда-либо, может убить нас.. кто знает?	T- this might come as a surprise.. but I found an old can here labeled as something edi... | … | should_we_eat_this_01_02	We could.. t- try some of it, right? What’s the worst that could happen to us… oh well. | … | should_we_eat_this_01_03	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_02].WOMAN[0]	We could.. t- try some of it, right? What’s the worst that could happen to us… oh well.	we could.. t- try some of it, right? what's the worst that could happen to us... oh well.	dialogue	done	Мы могли бы... т- попробовать немного, не так ли? Что же еще может случиться с нами... ну да ладно.	… | should_we_eat_this_01_02 | Should we try to eat the contents? Might be the best thing we ever had, might kill us.....	… | should_we_eat_this_01_03 | … Should we, buddy?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_03].MAN[0]	… Should we, buddy?	... should we, buddy?	dialogue	done	… Давай, парень?	We could.. t- try some of it, right? What’s the worst that could happen to us… oh well. | … | should_we_eat_this_01_03	… So.. Should we? | … | should_we_eat_this_01_04	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_03].WOMAN[0]	… So.. Should we?	... so.. should we?	dialogue	done	… Так что... Давай?	… | should_we_eat_this_01_03 | … Should we, buddy?	… | should_we_eat_this_01_04 | Glad to say it to you pal, that did actually taste pretty savory! Haha, we sure are lucky!	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_04].MAN[0]	Glad to say it to you pal, that did actually taste pretty savory! Haha, we sure are lucky!	glad to say it to you pal, that did actually taste pretty savory! haha, we sure are lucky!	dialogue	done	Рад сказать тебе, друг, это действительно вкусно! Хаха, мы на самом деле повезли!	… So.. Should we? | … | should_we_eat_this_01_04	W- wow! This might be the best thing I had since we were here! That was delicious, even... | … | should_we_eat_this_01_05	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_04].WOMAN[0]	W- wow! This might be the best thing I had since we were here! That was delicious, even if expired.	w- wow! this might be the best thing i had since we were here! that was delicious, even if expired.	dialogue	done	О- ого! Это может быть лучшей едой, чем я ел с тех пор! Это было вкусно, даже просроченное.	… | should_we_eat_this_01_04 | Glad to say it to you pal, that did actually taste pretty savory! Haha, we sure are lucky!	… | should_we_eat_this_01_05 | So.. I might just puke.. No jokes buddy, it made me sick to my stomach. Didn’t regret t...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_05].MAN[0]	So.. I might just puke.. No jokes buddy, it made me sick to my stomach. Didn’t regret trying it though..!	so.. i might just puke.. no jokes buddy, it made me sick to my stomach. didn't regret trying it though..!	dialogue	done	Так... Может, я просто рвотаю... Не шутки, это меня до дула сделало. Хотя не пожалеял попробовать..!	W- wow! This might be the best thing I had since we were here! That was delicious, even... | … | should_we_eat_this_01_05	T-.. two bites were enough.. I already feel ill. This might have not been the b- best i... | … | should_we_eat_this_01_06	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_05].WOMAN[0]	T-.. two bites were enough.. I already feel ill. This might have not been the b- best idea… ugh..	t-.. two bites were enough.. i already feel ill. this might have not been the b- best idea... ugh..	dialogue	done	Т-.. Две глотки хватило... Я уже чувствую себя плохо. Это может быть не лучшая идея… аах..	… | should_we_eat_this_01_05 | So.. I might just puke.. No jokes buddy, it made me sick to my stomach. Didn’t regret t...	… | should_we_eat_this_01_06 | Eh, you’re probably right.. I wouldn’t risk dying this way. Back to the sea, it goes!	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_06].MAN[0]	Eh, you’re probably right.. I wouldn’t risk dying this way. Back to the sea, it goes!	eh, you're probably right.. i wouldn't risk dying this way. back to the sea, it goes!	dialogue	done	Эх, наверное, ты прав.. Я бы не рисковал смертью так. Возвращаемся в море!	T-.. two bites were enough.. I already feel ill. This might have not been the b- best i... | … | should_we_eat_this_01_06	G- good call.. On second thought, I wouldn’t want to risk eating this.. | prenightlore_01_01 | I swear last night I heard singing… It was spooky, but also calming. A voice singing my...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[should_we_eat_this_01_06].WOMAN[0]	G- good call.. On second thought, I wouldn’t want to risk eating this..	g- good call.. on second thought, i wouldn't want to risk eating this..	dialogue	done	Г- хорошее решение.. Во второй раз подумав, я бы не хотел есть это..	… | should_we_eat_this_01_06 | Eh, you’re probably right.. I wouldn’t risk dying this way. Back to the sea, it goes!	prenightlore_01_01 | I swear last night I heard singing… It was spooky, but also calming. A voice singing my... | Last night, I- I heard a voice.. similar to mine. It was.. singing?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_01_01].MAN[0]	I swear last night I heard singing… It was spooky, but also calming. A voice singing my own name…	i swear last night i heard singing... it was spooky, but also calming. a voice singing my own name...	dialogue	done	О, прошлой ночью я слышал пение… Оно было устрашающим, но и успокаивающим. Голос, который пел моё имя…	Eh, you’re probably right.. I wouldn’t risk dying this way. Back to the sea, it goes! | G- good call.. On second thought, I wouldn’t want to risk eating this.. | prenightlore_01_01	Last night, I- I heard a voice.. similar to mine. It was.. singing? | I heard a voice last night. Sounded like a woman in the distance. But I saw no one. | prenightlore_01_02	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_01_01].WOMAN[0]	Last night, I- I heard a voice.. similar to mine. It was.. singing?	last night, i- i heard a voice.. similar to mine. it was.. singing?	dialogue	done	Прошлой ночью я- я слышала голос.. похожий на мой. Он.. пел?	G- good call.. On second thought, I wouldn’t want to risk eating this.. | prenightlore_01_01 | I swear last night I heard singing… It was spooky, but also calming. A voice singing my...	I heard a voice last night. Sounded like a woman in the distance. But I saw no one. | prenightlore_01_02 | Anyway, most likely a dream.. Albeit a wild one, hah!!	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_01_01].WHO[0]	I heard a voice last night. Sounded like a woman in the distance. But I saw no one.	i heard a voice last night. sounded like a woman in the distance. but i saw no one.	dialogue	done	Прошлой ночью я услышал голос. Звучало как женский голос вдали. Но никого не видел.	prenightlore_01_01 | I swear last night I heard singing… It was spooky, but also calming. A voice singing my... | Last night, I- I heard a voice.. similar to mine. It was.. singing?	prenightlore_01_02 | Anyway, most likely a dream.. Albeit a wild one, hah!! | Maybe I was already half asleep, imagining things.. R- right?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_01_02].MAN[0]	Anyway, most likely a dream.. Albeit a wild one, hah!!	anyway, most likely a dream.. albeit a wild one, hah!!	dialogue	done	В общем, скорее всего это была сон… Хотя и довольно странный, хаха!!	Last night, I- I heard a voice.. similar to mine. It was.. singing? | I heard a voice last night. Sounded like a woman in the distance. But I saw no one. | prenightlore_01_02	Maybe I was already half asleep, imagining things.. R- right? | Also, it was singing. Singing your name. | prenightlore_02_01	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_01_02].WOMAN[0]	Maybe I was already half asleep, imagining things.. R- right?	maybe i was already half asleep, imagining things.. r- right?	dialogue	done	Может быть, я уже полупроснулся, воображался.. Р- правда?	I heard a voice last night. Sounded like a woman in the distance. But I saw no one. | prenightlore_01_02 | Anyway, most likely a dream.. Albeit a wild one, hah!!	Also, it was singing. Singing your name. | prenightlore_02_01 | Last night was pretty foggy, right? I swear I could make out figures from the fog.	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_01_02].WHO[0]	Also, it was singing. Singing your name.	also, it was singing. singing your name.	dialogue	done	И он пел. Пел твое имя.	prenightlore_01_02 | Anyway, most likely a dream.. Albeit a wild one, hah!! | Maybe I was already half asleep, imagining things.. R- right?	prenightlore_02_01 | Last night was pretty foggy, right? I swear I could make out figures from the fog. | I-I could not see a thing last night, It was way too foggy..	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_02_01].MAN[0]	Last night was pretty foggy, right? I swear I could make out figures from the fog.	last night was pretty foggy, right? i swear i could make out figures from the fog.	dialogue	done	Прошлую ночь было довольно туманно, не так ли? О, я точно видел какие-то фигуры в тумане.	Maybe I was already half asleep, imagining things.. R- right? | Also, it was singing. Singing your name. | prenightlore_02_01	I-I could not see a thing last night, It was way too foggy.. | Last night had more fog than usual… and that fog… | prenightlore_02_02	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_02_01].WOMAN[0]	I-I could not see a thing last night, It was way too foggy..	i-i could not see a thing last night, it was way too foggy..	dialogue	done	Я-я ничего не видела прошлой ночью, было слишком туманно..	Also, it was singing. Singing your name. | prenightlore_02_01 | Last night was pretty foggy, right? I swear I could make out figures from the fog.	Last night had more fog than usual… and that fog… | prenightlore_02_02 | Just kidding.. I’m only trying to spook you. For the laughs! Or am I..?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_02_01].WHO[0]	Last night had more fog than usual… and that fog…	last night had more fog than usual... and that fog...	dialogue	done	Прошлой ночи было больше обычного тумана… и этот туман…	prenightlore_02_01 | Last night was pretty foggy, right? I swear I could make out figures from the fog. | I-I could not see a thing last night, It was way too foggy..	prenightlore_02_02 | Just kidding.. I’m only trying to spook you. For the laughs! Or am I..? | And it didn’t help that it was moving in all.. weird kinds of ways. L- like, it had a m...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_02_02].MAN[0]	Just kidding.. I’m only trying to spook you. For the laughs! Or am I..?	just kidding.. i'm only trying to spook you. for the laughs! or am i..?	dialogue	done	Кстати.. Я просто пытаюсь вас пугнуть. Для смеха! Или это..?	I-I could not see a thing last night, It was way too foggy.. | Last night had more fog than usual… and that fog… | prenightlore_02_02	And it didn’t help that it was moving in all.. weird kinds of ways. L- like, it had a m... | It felt alive. | prenightlore_03_01	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_02_02].WOMAN[0]	And it didn’t help that it was moving in all.. weird kinds of ways. L- like, it had a mind of its own..	and it didn't help that it was moving in all.. weird kinds of ways. l- like, it had a mind of its own..	dialogue	done	И это еще не то, что оно двигалось как-то странно. К-кажется, у него было собственное сознание..	Last night had more fog than usual… and that fog… | prenightlore_02_02 | Just kidding.. I’m only trying to spook you. For the laughs! Or am I..?	It felt alive. | prenightlore_03_01 | Did you see that last night? It was like.. a great tentacle.. thing, in the distance! A...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_02_02].WHO[0]	It felt alive.	it felt alive.	dialogue	done	Оно чувствовалось живым.	prenightlore_02_02 | Just kidding.. I’m only trying to spook you. For the laughs! Or am I..? | And it didn’t help that it was moving in all.. weird kinds of ways. L- like, it had a m...	prenightlore_03_01 | Did you see that last night? It was like.. a great tentacle.. thing, in the distance! A... | Weird.. t- the boat was rumbling in an odd way last night..	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_03_01].MAN[0]	Did you see that last night? It was like.. a great tentacle.. thing, in the distance! A big ol’ squid?	did you see that last night? it was like.. a great tentacle.. thing, in the distance! a big ol' squid?	dialogue	done	Ты видел это прошлой ночью? Какое-то огромное... пальчикое... вещество на расстоянии! Большая окопа?	And it didn’t help that it was moving in all.. weird kinds of ways. L- like, it had a m... | It felt alive. | prenightlore_03_01	Weird.. t- the boat was rumbling in an odd way last night.. | Did you ever hear the tales about the gods beneath the sea? | prenightlore_03_02	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_03_01].WOMAN[0]	Weird.. t- the boat was rumbling in an odd way last night..	weird.. t- the boat was rumbling in an odd way last night..	dialogue	done	Странно... л-лодку прошлой ночью как-то странно трясло..	It felt alive. | prenightlore_03_01 | Did you see that last night? It was like.. a great tentacle.. thing, in the distance! A...	Did you ever hear the tales about the gods beneath the sea? | prenightlore_03_02 | I’d love reeling it in, you get me? Of course, it likely would not fit on this tiny boa...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_03_01].WHO[0]	Did you ever hear the tales about the gods beneath the sea?	did you ever hear the tales about the gods beneath the sea?	dialogue	done	Когда слышал ли ты истории о богах под водой?	prenightlore_03_01 | Did you see that last night? It was like.. a great tentacle.. thing, in the distance! A... | Weird.. t- the boat was rumbling in an odd way last night..	prenightlore_03_02 | I’d love reeling it in, you get me? Of course, it likely would not fit on this tiny boa... | L- Like something was sliding across the bottom..	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_03_02].MAN[0]	I’d love reeling it in, you get me? Of course, it likely would not fit on this tiny boat of ours… hah!	i'd love reeling it in, you get me? of course, it likely would not fit on this tiny boat of ours... hah!	dialogue	done	Я бы с радостью вытащил его, понимаешь? Хотя в нашу крошечную лодку оно вряд ли влезет... ха!	Weird.. t- the boat was rumbling in an odd way last night.. | Did you ever hear the tales about the gods beneath the sea? | prenightlore_03_02	L- Like something was sliding across the bottom.. | Living deep where no human ever sails. I don’t see anyone around… do you? | prenightlore_04_01	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_03_02].WOMAN[0]	L- Like something was sliding across the bottom..	l- like something was sliding across the bottom..	dialogue	done	Как будто что-то скользило по дну..	Did you ever hear the tales about the gods beneath the sea? | prenightlore_03_02 | I’d love reeling it in, you get me? Of course, it likely would not fit on this tiny boa...	Living deep where no human ever sails. I don’t see anyone around… do you? | prenightlore_04_01 | Do you wanna know what I find really odd, bud?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_03_02].WHO[0]	Living deep where no human ever sails. I don’t see anyone around… do you?	living deep where no human ever sails. i don't see anyone around... do you?	dialogue	done	Живет глубоко там, где никто из людей никогда не плывет. Я никого вокруг не вижу... ты?	prenightlore_03_02 | I’d love reeling it in, you get me? Of course, it likely would not fit on this tiny boa... | L- Like something was sliding across the bottom..	prenightlore_04_01 | Do you wanna know what I find really odd, bud? | W- Why do the larger fish only come up at night?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_04_01].MAN[0]	Do you wanna know what I find really odd, bud?	do you wanna know what i find really odd, bud?	dialogue	done	Ты хочешь знать, что мне действительно странно, парень?	L- Like something was sliding across the bottom.. | Living deep where no human ever sails. I don’t see anyone around… do you? | prenightlore_04_01	W- Why do the larger fish only come up at night? | .. On some nights, fish that show up get pretty… large. | prenightlore_04_02	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_04_01].WOMAN[0]	W- Why do the larger fish only come up at night?	w- why do the larger fish only come up at night?	dialogue	done	П-почему большие рыбы выходят только ночью?	Living deep where no human ever sails. I don’t see anyone around… do you? | prenightlore_04_01 | Do you wanna know what I find really odd, bud?	.. On some nights, fish that show up get pretty… large. | prenightlore_04_02 | The fish I see at night… they’re way bigger than usual.. We should try fishing at night...	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_04_01].WHO[0]	.. On some nights, fish that show up get pretty… large.	.. on some nights, fish that show up get pretty... large.	dialogue	done	.. Некоторые ночи, рыба, которая появляется, становится довольно... большой.	prenightlore_04_01 | Do you wanna know what I find really odd, bud? | W- Why do the larger fish only come up at night?	prenightlore_04_02 | The fish I see at night… they’re way bigger than usual.. We should try fishing at night... | … How big are the biggest..?	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_04_02].MAN[0]	The fish I see at night… they’re way bigger than usual.. We should try fishing at night once!	the fish i see at night... they're way bigger than usual.. we should try fishing at night once!	dialogue	done	Рыбу, которую я вижу ночью... они гораздо больше обычной.. Мы должны попробовать ловить рыбу ночью!	W- Why do the larger fish only come up at night? | .. On some nights, fish that show up get pretty… large. | prenightlore_04_02	… How big are the biggest..? | Yesterday, I saw one swim by that was about your size. | Reaction To Environment	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_04_02].WOMAN[0]	… How big are the biggest..?	... how big are the biggest..?	dialogue	done	… Какой большой самый крупный..?	.. On some nights, fish that show up get pretty… large. | prenightlore_04_02 | The fish I see at night… they’re way bigger than usual.. We should try fishing at night...	Yesterday, I saw one swim by that was about your size. | Reaction To Environment | feels_sick_01_01	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[prenightlore_04_02].WHO[0]	Yesterday, I saw one swim by that was about your size.	yesterday, i saw one swim by that was about your size.	dialogue	done	Вчера мимо проплыло что-то примерно твоего размера.	prenightlore_04_02 | The fish I see at night… they’re way bigger than usual.. We should try fishing at night... | … How big are the biggest..?	Reaction To Environment | feels_sick_01_01 | Buddy, I’ll be honest.. I don’t feel so well… I’m on the verge of throwing up, actually.	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[Reaction To Environment].ID[0]	Reaction To Environment	reaction to environment	dialogue	todo		The fish I see at night… they’re way bigger than usual.. We should try fishing at night... | … How big are the biggest..? | Yesterday, I saw one swim by that was about your size.	feels_sick_01_01 | Buddy, I’ll be honest.. I don’t feel so well… I’m on the verge of throwing up, actually. | I- I don’t feel so well… I think I am getting seasick. But I’ll manage, don’t worry..	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_sick_01_01].MAN[0]	Buddy, I’ll be honest.. I don’t feel so well… I’m on the verge of throwing up, actually.	buddy, i'll be honest.. i don't feel so well... i'm on the verge of throwing up, actually.	dialogue	done	Друг, честно скажу.. Я себя плохо чувствую... Я почти начинаю рвотиться, на самом деле.	Yesterday, I saw one swim by that was about your size. | Reaction To Environment | feels_sick_01_01	I- I don’t feel so well… I think I am getting seasick. But I’ll manage, don’t worry.. | … | feels_sick_01_02	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_sick_01_01].WOMAN[0]	I- I don’t feel so well… I think I am getting seasick. But I’ll manage, don’t worry..	i- i don't feel so well... i think i am getting seasick. but i'll manage, don't worry..	dialogue	done	Я- я себя плохо чувствую... Думаю, что у меня морская тошнота. Но я справлюсь, не волнуйся..	Reaction To Environment | feels_sick_01_01 | Buddy, I’ll be honest.. I don’t feel so well… I’m on the verge of throwing up, actually.	… | feels_sick_01_02 | Don’t think I’m giving up that easy, though!	TextAsset payload/string-table cell
v1.1.3	resources.assets	TextAsset	160	dialogues	m_Script[feels_sick_01_02].MAN[0]	Don’t think I’m giving up that easy, though!	don't think i'm giving up that easy, though!	dialogue	done	Но думаю, что я не сдаюсь так легко!	I- I don’t feel so well… I think I am getting seasick. But I’ll manage, don’t worry.. | … | feels_sick_01_02	As long as only one of us feels sick, i- it’s fine. Right? | … | feels_sick_02_01	TextAsset payload/string-table cell
