version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	level1	MonoBehaviour	1557	subtitle	raw_length_prefixed@192924	Super Energy	super energy	unknown	needs-context	Суперэнергия			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1519:raw_length_prefixed@188684:subtitle; level1::raw_ascii@188684:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=level1:1557:raw_length_prefixed@192924:subtitle; level1::raw_ascii@192924:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1558	howtoplay_txt	raw_length_prefixed@193452	"Use the daytime to spend your energy on fishing, eating, doing small tasks, or chatting to your shipmate (if you brought one).
When you run out of energy, end the day and try to sleep hoping nothing disrupts your rest."	use the daytime to spend your energy on fishing, eating, doing small tasks, or chatting to your shipmate (if you brought one). when you run out of energy, end the day and try to sleep hoping nothing disrupts your rest.	ui	needs-context	"Днем тратьте энергию на рыбалку, еду, мелкие дела или разговоры с попутчиком, если вы его взяли.
Когда энергия закончится, завершите день и попытайтесь поспать, надеясь, что ничто не нарушит отдых."			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1520:raw_length_prefixed@189212:howtoplay_txt; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=level1:1558:raw_length_prefixed@193452:howtoplay_txt; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1567	main_title	raw_length_prefixed@198476	Don't Sleep With the Fishes	don't sleep with the fishes	ui	needs-context	Не спи с рыбами			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1529:raw_length_prefixed@194236:main_title; level1::raw_ascii@194236:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=level1:1567:raw_length_prefixed@198476:main_title; level1::raw_ascii@198476:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1591	subtitle	raw_length_prefixed@211564	Eat for Energy	eat for energy	unknown	needs-context	Ешьте ради энергии			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1553:raw_length_prefixed@207324:subtitle; level1::raw_ascii@207324:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=level1:1591:raw_length_prefixed@211564:subtitle; level1::raw_ascii@211564:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1616	help	raw_length_prefixed@225020	"kill
getfish
superhelp"	kill getfish superhelp	unknown	needs-context				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1576:raw_length_prefixed@219724:help; level2:7135:raw_length_prefixed@1113724:help; level3:4372:raw_length_prefixed@844172:help; level4:9614:raw_length_prefixed@2048428:help; level5:1730:raw_length_prefixed@279772:help; +1 more; v1.1.3 locations=level1:1616:raw_length_prefixed@225020:help; level2:7167:raw_length_prefixed@1117308:help; level3:4404:raw_length_prefixed@847884:help; level4:10360:raw_length_prefixed@2150844:help; level5:1762:raw_length_prefixed@283356:help; +1 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1834	Medal_1 (6)	raw_length_prefixed@274684	Be a bad fisherman...	be a bad fisherman...	unknown	needs-context				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1793:raw_length_prefixed@268396:Medal_1 (6); level1::raw_ascii@268396:; v1.1.3 locations=level1:1834:raw_length_prefixed@274684:Medal_1 (6); level1::raw_ascii@274684:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1934	Medal_1	raw_length_prefixed@292240	Bring exploration tools...	bring exploration tools...	unknown	needs-context				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1893:raw_length_prefixed@285952:Medal_1; level1::raw_ascii@285952:; v1.1.3 locations=level1:1934:raw_length_prefixed@292240:Medal_1; level1::raw_ascii@292240:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	2074	GameController	raw_length_prefixed@334932	You lost an item to the sea.	you lost an item to the sea.	notification	needs-context		Dead by the Sea. | Your friend is sleeping with the fishes.	Something broke during the night. | You did not sleep very well. | You feel weak.	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:2021:raw_length_prefixed@325988:GameController; level2:7671:raw_length_prefixed@1203396:GameController; level3:4926:raw_length_prefixed@957656:GameController; level4:10354:raw_length_prefixed@2180508:GameController; level5:1909:raw_length_prefixed@339636:GameController; v1.1.3 locations=level1:2074:raw_length_prefixed@334932:GameController; level2:7712:raw_length_prefixed@1210100:GameController; level3:4967:raw_length_prefixed@964544:GameController; level4:11119:raw_length_prefixed@2288524:GameController; level5:1950:raw_length_prefixed@346340:GameController. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	2074	GameController	raw_length_prefixed@334888	Your friend is sleeping with the fishes.	your friend is sleeping with the fishes.	ui	needs-context		Dead by the Sea.	You lost an item to the sea. | Something broke during the night. | You did not sleep very well.	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:2021:raw_length_prefixed@325944:GameController; level1::raw_ascii@325944:; level2:7671:raw_length_prefixed@1203352:GameController; level3:4926:raw_length_prefixed@957612:GameController; level3::raw_ascii@957612:; +3 more; v1.1.3 locations=level1:2074:raw_length_prefixed@334888:GameController; level1::raw_ascii@334888:; level2:7712:raw_length_prefixed@1210056:GameController; level3:4967:raw_length_prefixed@964500:GameController; level3::raw_ascii@964500:; +3 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	GameObject	436	Item Background	m_Name	Item Background	item background	notification	needs-context				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:427:m_Name:Item Background; level1::raw_ascii@80784:; level2:2452:m_Name:Item Background; level3:1360:m_Name:Item Background; level3::raw_ascii@211136:; +5 more; v1.1.3 locations=level1:436:m_Name:Item Background; level1::raw_ascii@82640:; level2:2461:m_Name:Item Background; level3:1369:m_Name:Item Background; level3::raw_ascii@212896:; +4 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	GameObject	443	Item Label	m_Name	Item Label	item label	notification	needs-context				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:433:m_Name:Item Label; level1::raw_ascii@81200:; level2:2429:m_Name:Item Label; level3:1357:m_Name:Item Label; level3::raw_ascii@210944:; +5 more; v1.1.3 locations=level1:443:m_Name:Item Label; level1::raw_ascii@83136:; level2:2438:m_Name:Item Label; level3:1366:m_Name:Item Label; level3::raw_ascii@212704:; +4 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	GameObject	479	Item Checkmark	m_Name	Item Checkmark	item checkmark	notification	needs-context				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:469:m_Name:Item Checkmark; level1::raw_ascii@83648:; level2:2224:m_Name:Item Checkmark; level2::raw_ascii@327952:; level3:1296:m_Name:Item Checkmark; +6 more; v1.1.3 locations=level1:479:m_Name:Item Checkmark; level1::raw_ascii@85584:; level2:2231:m_Name:Item Checkmark; level2::raw_ascii@329440:; level3:1303:m_Name:Item Checkmark; +5 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@245432	AllVisualItems	allvisualitems	unknown	needs-context		ducttape (2) N | mixamorig:RightUpLeg | bait (2) N	mixamorig:LeftHandIndex2 | mixamorig:LeftShoulder | mixamorig:RightHandIndex3	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@244376:; level3::raw_ascii@163256:; level4::raw_ascii@293176:; v1.1.3 locations=level2::raw_ascii@245432:; level3::raw_ascii@164440:; level4::raw_ascii@316344:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@212020	bait (1) N	bait (1) n	ui	needs-context		mixamorig:Spine | mixamorig:Hips | mixamorig:RightToeBase	mixamorig:RightLeg | flaregun N | mixamorig:LeftHandThumb3	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@210964:; level2::raw_ascii@232972:; level3::raw_ascii@141768:; level4::raw_ascii@402552:; v1.1.3 locations=level2::raw_ascii@212020:; level2::raw_ascii@234028:; level3::raw_ascii@142952:; level4::raw_ascii@438440:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@236316	bait (2) N	bait (2) n	ui	needs-context		mixamorig:LeftUpLeg | mixamorig:RightHandThumb4 | mixamorig:LeftShoulder	mixamorig:LeftUpLeg | mixamorig:Spine2 | itemImage	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@235260:; level2::raw_ascii@244228:; level3::raw_ascii@166632:; level4::raw_ascii@334968:; v1.1.3 locations=level2::raw_ascii@236316:; level2::raw_ascii@245284:; level3::raw_ascii@167816:; level4::raw_ascii@362856:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@241860	bait (3) N	bait (3) n	ui	needs-context		mixamorig:RightHandIndex1 | mixamorig:RightLeg | flaregun (2) N	mixamorig:RightHand | mixamorig:LeftArm | flaregun N	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@240804:; v1.1.3 locations=level2::raw_ascii@241860:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@243428	bait (4) N	bait (4) n	ui	needs-context		mixamorig:RightFoot | mixamorig:RightForeArm | mixamorig:LeftToeBase	mixamorig:LeftFoot | mixamorig:RightHandIndex3 | mixamorig:LeftShoulder	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@242372:; v1.1.3 locations=level2::raw_ascii@243428:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@208228	bait (5) N	bait (5) n	ui	needs-context		mixamorig:RightHandIndex1 | mixamorig:LeftHandThumb1 | mixamorig:LeftArm	mixamorig:LeftHandThumb1 | mixamorig:RightFoot | mixamorig:RightHandThumb2	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@207172:; v1.1.3 locations=level2::raw_ascii@208228:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@273908	bait (6) N	bait (6) n	ui	needs-context		mixamorig:RightHandIndex2 | Foods | mixamorig:RightForeArm	mixamorig:RightHandIndex1 | mixamorig:LeftHandIndex2 | mixamorig:Spine2	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@272852:; v1.1.3 locations=level2::raw_ascii@273908:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@219172	bait (7) N	bait (7) n	ui	needs-context		mixamorig:RightShoulder | Baits | mixamorig:LeftHandThumb4	mixamorig:RightHandThumb2 | mixamorig:LeftHandThumb4 | mixamorig:LeftHandIndex1	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@218116:; v1.1.3 locations=level2::raw_ascii@219172:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@276884	bait (8) N	bait (8) n	ui	needs-context		flaregun (3) N | mixamorig:RightShoulder | mixamorig:LeftFoot	mixamorig:Hips | mixamorig:Head | mixamorig:LeftHandIndex2	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@275828:; v1.1.3 locations=level2::raw_ascii@276884:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@258292	bait (9) N	bait (9) n	ui	needs-context		mixamorig:Head | mixamorig:LeftHand | mixamorig:Spine2	mixamorig:RightHandThumb4 | mixamorig:Spine1 | mixamorig:RightHandThumb3	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@257236:; v1.1.3 locations=level2::raw_ascii@258292:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@201068	bait N	bait n	ui	needs-context		mixamorig:LeftArm | mixamorig:LeftHandIndex4 | mixamorig:RightHandIndex2	mixamorig:RightHand | mixamorig:LeftHandIndex1 | mixamorig:RightLeg	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@200012:; level2::raw_ascii@261572:; level3::raw_ascii@138040:; level3::raw_ascii@175896:; level4::raw_ascii@277208:; +1 more; v1.1.3 locations=level2::raw_ascii@201068:; level2::raw_ascii@262628:; level3::raw_ascii@139224:; level3::raw_ascii@177080:; level4::raw_ascii@298360:; +1 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@218504	Baits	baits	ui	needs-context		umbrella (2) N | mixamorig:RightForeArm | mixamorig:RightShoulder	mixamorig:LeftHandThumb4 | bait (7) N | mixamorig:RightHandThumb2	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@217448:; level2::raw_ascii@279208:; level3::raw_ascii@133624:; level4::raw_ascii@356888:; v1.1.3 locations=level2::raw_ascii@218504:; level2::raw_ascii@280264:; level3::raw_ascii@134808:; level4::raw_ascii@387608:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@216996	ducttape (1) N	ducttape (1) n	unknown	needs-context		mixamorig:RightUpLeg | mixamorig:RightToeBase | mixamorig:RightHandThumb1	mixamorig:Head | mixamorig:RightLeg | mixamorig:RightHandThumb2	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@215940:; v1.1.3 locations=level2::raw_ascii@216996:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@244804	ducttape (2) N	ducttape (2) n	unknown	needs-context		mixamorig:LeftUpLeg | mixamorig:LeftHandIndex3 | mixamorig:LeftHandIndex1	mixamorig:RightUpLeg | bait (2) N | AllVisualItems	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@243748:; v1.1.3 locations=level2::raw_ascii@244804:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@281332	ducttape (3) N	ducttape (3) n	unknown	needs-context		mixamorig:RightHandIndex3 | mixamorig:RightShoulder | mixamorig:Neck	mixamorig:RightToeBase | mixamorig:RightHandIndex4 | mixamorig:RightHandThumb3	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@280276:; v1.1.3 locations=level2::raw_ascii@281332:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@198564	ducttape (4) N	ducttape (4) n	unknown	needs-context		mixamorig:LeftHandThumb3 | mixamorig:RightLeg | mixamorig:RightToeBase	mixamorig:LeftHandThumb2 | mixamorig:LeftShoulder | mixamorig:LeftToeBase	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@197508:; v1.1.3 locations=level2::raw_ascii@198564:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@242340	ducttape (5) N	ducttape (5) n	unknown	needs-context		mixamorig:RightHand | mixamorig:LeftArm | flaregun N	mixamorig:Hips | mixamorig:RightHandIndex4 | mixamorig:RightFoot	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@241284:; v1.1.3 locations=level2::raw_ascii@242340:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@204564	ducttape N	ducttape n	unknown	needs-context		mixamorig:Hips | mixamorig:LeftHandIndex2 | mixamorig:RightHand	mixamorig:RightLeg | mixamorig:LeftHandIndex2 | mixamorig:RightHandThumb1	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@203508:; level2::raw_ascii@205836:; level3::raw_ascii@139208:; level4::raw_ascii@266104:; v1.1.3 locations=level2::raw_ascii@204564:; level2::raw_ascii@206892:; level3::raw_ascii@140392:; level4::raw_ascii@286024:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@223236	flaregun (1) N	flaregun (1) n	unknown	needs-context		mixamorig:Hips | mixamorig:LeftLeg | mixamorig:RightHandIndex3	mixamorig:RightShoulder | mixamorig:LeftLeg | mixamorig:Hips	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@222180:; v1.1.3 locations=level2::raw_ascii@223236:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@241636	flaregun (2) N	flaregun (2) n	unknown	needs-context		mixamorig:RightHandThumb4 | mixamorig:RightHandIndex1 | mixamorig:RightLeg	bait (3) N | mixamorig:RightHand | mixamorig:LeftArm	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@240580:; v1.1.3 locations=level2::raw_ascii@241636:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@276340	flaregun (3) N	flaregun (3) n	unknown	needs-context		mixamorig:LeftHandThumb2 | mixamorig:RightHandIndex3 | mixamorig:RightFoot	mixamorig:RightShoulder | mixamorig:LeftFoot | bait (8) N	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@275284:; v1.1.3 locations=level2::raw_ascii@276340:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@212212	flaregun N	flaregun n	unknown	needs-context		mixamorig:RightToeBase | bait (1) N | mixamorig:RightLeg	mixamorig:LeftHandThumb3 | mixamorig:RightHandThumb1 | mixamorig:Head	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@211156:; level2::raw_ascii@241180:; level3::raw_ascii@178296:; level4::raw_ascii@371128:; v1.1.3 locations=level2::raw_ascii@212212:; level2::raw_ascii@242236:; level3::raw_ascii@179480:; level4::raw_ascii@403480:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@267496	FlareGuns	flareguns	unknown	needs-context		mixamorig:LeftToeBase | mixamorig:LeftArm | mixamorig:RightHandIndex1	mixamorig:RightArm | mixamorig:LeftHandThumb3 | mixamorig:LeftHandIndex4	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@266440:; v1.1.3 locations=level2::raw_ascii@267496:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@249752	Foods	foods	ui	needs-context		mixamorig:LeftHandIndex3 | mixamorig:LeftUpLeg | mixamorig:RightLeg	mixamorig:Spine | mixamorig:LeftHandIndex3 | PickupCursor	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@248696:; level2::raw_ascii@272680:; level3::raw_ascii@176264:; level4::raw_ascii@379096:; v1.1.3 locations=level2::raw_ascii@249752:; level2::raw_ascii@273736:; level3::raw_ascii@177448:; level4::raw_ascii@412312:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@272500	ItemGenerator	itemgenerator	unknown	needs-context		mixamorig:LeftHandThumb4 | mixamorig:Spine2 | mixamorig:LeftFoot	mixamorig:LeftToeBase | umbrella (1) N | mixamorig:RightHandIndex2	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@271444:; v1.1.3 locations=level2::raw_ascii@272500:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@236604	itemImage	itemimage	unknown	needs-context		bait (2) N | mixamorig:LeftUpLeg | mixamorig:Spine2	mixamorig:RightHandIndex4 | mixamorig:LeftShoulder | mixamorig:RightArm	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@235548:; level2::raw_ascii@245964:; level2::raw_ascii@269196:; v1.1.3 locations=level2::raw_ascii@236604:; level2::raw_ascii@247020:; level2::raw_ascii@270252:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@202032	ItemName	itemname	unknown	needs-context		mixamorig:RightHandThumb2 | mixamorig:RightForeArm | PickUpE	mixamorig:LeftHandIndex4 | mixamorig:RightHandIndex1 | mixamorig:LeftLeg	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@200976:; level2::raw_ascii@254224:; v1.1.3 locations=level2::raw_ascii@202032:; level2::raw_ascii@255280:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level2	raw_bytes			raw_ascii@238568	ScubaSets	scubasets	unknown	needs-context		mixamorig:Spine | mixamorig:LeftLeg | mixamorig:LeftFoot	mixamorig:RightHandIndex1 | mixamorig:LeftHandIndex4 | mixamorig:LeftHandIndex4	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level2::raw_ascii@237512:; v1.1.3 locations=level2::raw_ascii@238568:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@213608	barrelToClick	barreltoclick	unknown	needs-context		mixamorig:LeftHandThumb1 | Item Background | DayGameMusic	mixamorig:LeftHandIndex1 | mixamorig:Spine2 | mixamorig:LeftHandThumb1	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@211768:; v1.1.3 locations=level3::raw_ascii@213608:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@182024	ChestModel	chestmodel	unknown	needs-context		flaregun N | FRIEND | Text (TMP)	ItemSlot1 | FishOnHookCanvas | Energy3	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@180840:; level3::raw_ascii@196504:; level4::raw_ascii@294840:; level4::raw_ascii@362984:; level4::raw_ascii@372744:; +1 more; v1.1.3 locations=level3::raw_ascii@182024:; level3::raw_ascii@197800:; level4::raw_ascii@318328:; level4::raw_ascii@394440:; level4::raw_ascii@405256:; +1 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@184920	compass (broken) N	compass (broken) n	notification	needs-context		Energy3 | ItemSlot2 | ItemsHolder	ItemsHolder | Energy3 | Energy1	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@183736:; level4::raw_ascii@356456:; v1.1.3 locations=level3::raw_ascii@184920:; level4::raw_ascii@387080:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@142860	ConfirmScubaSet	confirmscubaset	unknown	needs-context		anchor (broken) | flashlight (broken) | Energy3	bait (1) N | CloseButton | Text (TMP)	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@141676:; v1.1.3 locations=level3::raw_ascii@142860:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@177196	Energy1	energy1	unknown	needs-context		Point Light (2) | energyicon (2) | bait N	Particle System | Foods | JournalButton	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@176012:; level3::raw_ascii@186236:; level4::raw_ascii@369568:; level4::raw_ascii@374220:; v1.1.3 locations=level3::raw_ascii@177196:; level3::raw_ascii@187420:; level4::raw_ascii@401744:; level4::raw_ascii@406972:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@125548	Energy2	energy2	unknown	needs-context		U8S | Library/unity default resources | Cats N	bucket (broken) | LootBoxChest | energyicon (1)	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@124364:; level3::raw_ascii@174316:; level4::raw_ascii@254672:; level4::raw_ascii@404780:; v1.1.3 locations=level3::raw_ascii@125548:; level3::raw_ascii@175500:; level4::raw_ascii@273376:; level4::raw_ascii@441036:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@142220	Energy3	energy3	unknown	needs-context		Text (TMP) | anchor (broken) | flashlight (broken)	ConfirmScubaSet | bait (1) N | CloseButton	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@141036:; level3::raw_ascii@152924:; level3::raw_ascii@182604:; level3::raw_ascii@185532:; level4::raw_ascii@317120:; +1 more; v1.1.3 locations=level3::raw_ascii@142220:; level3::raw_ascii@154108:; level3::raw_ascii@183788:; level3::raw_ascii@186716:; level4::raw_ascii@343120:; +1 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@149252	EnergyCostShower	energycostshower	unknown	needs-context		ClickToContinue | ItemText | paperEnd	AlreadyHealthytext | Particle System | Point Light	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@148068:; level4::raw_ascii@401956:; v1.1.3 locations=level3::raw_ascii@149252:; level4::raw_ascii@437780:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@144588	fish N	fish n	unknown	needs-context		CloseButton | Text (TMP) | telescope (broken)	ItemText | ItemsHolder | ClickToContinue	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@143404:; v1.1.3 locations=level3::raw_ascii@144588:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@153900	FishedInfoHolder	fishedinfoholder	unknown	needs-context		friendIcon (1) | ClickToContinue | Text (TMP)	Energy3 | ScubaSearchHud | energyicon (1)	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@152716:; v1.1.3 locations=level3::raw_ascii@153900:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@188728	FishedVisuals	fishedvisuals	unknown	needs-context		Energy1 | net (broken) N | Text (TMP)	friendIcon (2) | Cats (2) N | Cats (1) N	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@187544:; v1.1.3 locations=level3::raw_ascii@188728:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@183484	FishOnHookCanvas	fishonhookcanvas	unknown	needs-context		Text (TMP) | ChestModel | ItemSlot1	Energy3 | ItemSlot2 | ItemsHolder	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@182300:; v1.1.3 locations=level3::raw_ascii@183484:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	raw_bytes			raw_ascii@170904	hookgun (broken) N	hookgun (broken) n	notification	needs-context		Text (TMP) | energyicon (2) | Text (TMP)	Text (TMP) | Text (TMP) | Energy	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3::raw_ascii@169720:; level4::raw_ascii@389944:; v1.1.3 locations=level3::raw_ascii@170904:; level4::raw_ascii@424024:. Use source text plus neighbouring object context, not path_id/list index.
