version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	level4	raw_bytes			raw_ascii@297200	Spot Light	spot light	unknown	needs-context		mixamorig:LeftShoulder | mixamorig:LeftHandThumb1 | Particle System	mixamorig:RightHand | mixamorig:RightHandThumb3 | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@297712	Spot Light	spot light	unknown	needs-context		mixamorig:RightHand | mixamorig:RightHandThumb3 | Point Light	mixamorig:RightHandIndex2 | Text (TMP) | bait N	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@310992	Spot Light	spot light	unknown	needs-context		Text (TMP) | Text (TMP) | mixamorig:Neck	mixamorig:RightLeg | TraderBoat | mixamorig:LeftShoulder	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@328272	Spot Light	spot light	unknown	needs-context		mixamorig:LeftHandThumb4 | mixamorig:RightHandThumb3 | mixamorig:RightHandThumb4	mixamorig:RightHandThumb1 | mixamorig:RightShoulder | mixamorig:Head	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@342256	Spot Light	spot light	unknown	needs-context		mixamorig:RightHandIndex1 | Point Light | mixamorig:RightShoulder	mixamorig:RightShoulder | mixamorig:LeftForeArm | mixamorig:RightHandIndex3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@348640	Spot Light	spot light	unknown	needs-context		Point Light (2) | mixamorig:RightHandThumb3 | TraderHandLeft	mixamorig:LeftArm | Point Light | mixamorig:RightArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@359168	Spot Light	spot light	unknown	needs-context		Point Light (1) | mixamorig:RightHandIndex3 | mixamorig:LeftHandThumb4	mixamorig:Spine | FriendText | mixamorig:RightToeBase	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@396016	Spot Light	spot light	unknown	needs-context		Point Light | Point Light | TraderBody	mixamorig:LeftShoulder | mixamorig:LeftForeArm | TraderBoat	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@407824	Spot Light	spot light	unknown	needs-context		Energy1 | mixamorig:RightHandThumb4 | mixamorig:RightShoulder	mixamorig:RightHandIndex3 | mixamorig:RightHandThumb3 | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@426080	Spot Light	spot light	unknown	needs-context		Text (TMP) | mixamorig:LeftToeBase | mixamorig:LeftUpLeg	mixamorig:RightHand | mixamorig:RightFoot | mixamorig:LeftHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	MonoBehaviour	10311	FriendText_man	raw_length_prefixed@2124508	Sure.. why not?	sure.. why not?	unknown	needs-context				MonoBehaviour length-prefixed string; script=unknown:2177; length=15
v1.1.3	level4	raw_bytes			raw_ascii@272592	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:Neck | mixamorig:LeftFoot | mixamorig:LeftHandIndex3	Particle System | mixamorig:RightHandThumb3 | ShowCurrentFriend	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@298208	Text (TMP)	text (tmp)	unknown	needs-context		Point Light | Spot Light | mixamorig:RightHandIndex2	bait N | mixamorig:Head | GoBackToSleep	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@302976	Text (TMP)	text (tmp)	unknown	needs-context		FoundFlower | MonsterFishModel (5) | mixamorig:RightHandIndex3	mixamorig:LeftHandThumb1 | Particle System | mixamorig:LeftHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@308704	Text (TMP)	text (tmp)	unknown	needs-context		toGive | mixamorig:LeftHandThumb2 | mixamorig:Spine1	mixamorig:Spine1 | umbrella N | mixamorig:LeftUpLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@309936	Text (TMP)	text (tmp)	unknown	needs-context		Point Light | mixamorig:LeftHandThumb3 | mixamorig:RightHandThumb1	Text (TMP) | mixamorig:Neck | Spot Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@310000	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:LeftHandThumb3 | mixamorig:RightHandThumb1 | Text (TMP)	mixamorig:Neck | Spot Light | mixamorig:RightLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@313280	Text (TMP)	text (tmp)	unknown	needs-context		Particle System | mixamorig:RightHandIndex3 | mixamorig:RightHandThumb1	mixamorig:LeftHandIndex1 | mixamorig:Hips | FishIntoBoat	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@329952	Text (TMP)	text (tmp)	unknown	needs-context		TraderPaddleLeft | net (broken) N | mixamorig:LeftLeg	mixamorig:LeftLeg | Point Light (1) | mixamorig:LeftArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@332976	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:LeftHandIndex3 | mixamorig:RightToeBase | Point Light	mixamorig:RightLeg | mixamorig:Neck | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@357200	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:RightHandIndex3 | mixamorig:Spine1 | mixamorig:RightHandIndex4	GoToSleepText (7) | mixamorig:RightHandIndex1 | Particle System	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@370992	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:RightHand | Point Light (1) | mixamorig:RightHandIndex4	mixamorig:Neck | mixamorig:Hips | mixamorig:RightArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@375232	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:LeftArm | mixamorig:Spine | mixamorig:LeftArm	mixamorig:Neck | mixamorig:LeftHandThumb3 | mixamorig:RightHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@378048	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:LeftHandThumb4 | mixamorig:RightHandIndex1 | mixamorig:LeftHandIndex2	mixamorig:Spine1 | mixamorig:RightHandIndex4 | mixamorig:Spine1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@379376	Text (TMP)	text (tmp)	unknown	needs-context		FishSquad | Point Light (1) | mixamorig:Head	TraderPaddleLeft | mixamorig:RightFoot | mixamorig:RightHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@381248	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:RightFoot | mixamorig:LeftFoot | mixamorig:RightHand	Particle System | mixamorig:LeftHandThumb4 | mixamorig:RightHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@383488	Text (TMP)	text (tmp)	unknown	needs-context		Point Light | Point Light | mixamorig:Spine	Point Light | mixamorig:RightHandThumb1 | mixamorig:RightHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@405072	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:LeftArm | mixamorig:LeftHandThumb3 | mixamorig:Spine2	ChestModel | mixamorig:RightHandThumb2 | mixamorig:Hips	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@406096	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:LeftHandIndex3 | TraderCanvas | fishie (3)	mixamorig:RightLeg | Energy1 | mixamorig:RightHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@408080	Text (TMP)	text (tmp)	unknown	needs-context		Spot Light | mixamorig:RightHandIndex3 | mixamorig:RightHandThumb3	mixamorig:RightHandIndex3 | mixamorig:LeftForeArm | mixamorig:RightForeArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@425744	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:LeftToeBase | Point Light | PaperFound	mixamorig:LeftToeBase | mixamorig:LeftUpLeg | Spot Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@432752	Text (TMP)	text (tmp)	unknown	needs-context		mixamorig:RightHandIndex4 | Point Light | mixamorig:RightArm	mixamorig:LeftHandIndex2 | mixamorig:RightHandIndex3 | mixamorig:LeftHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@397960	THE BOAT	the boat	unknown	needs-context		mixamorig:LeftForeArm | toGive | Point Light (1)	flashlight (broken) | mixamorig:Hips | mixamorig:RightShoulder	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@285936	toGive	togive	unknown	needs-context		mixamorig:LeftFoot | Point Light (6) | mixamorig:Head	ducttape N | toGive | Trader2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@286192	toGive	togive	unknown	needs-context		mixamorig:Head | toGive | ducttape N	Trader2 | Point Light | Point Light (2)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@307696	toGive	togive	unknown	needs-context		Particle System (1) | mixamorig:LeftLeg | mixamorig:LeftFoot	mixamorig:LeftHandThumb2 | mixamorig:Spine1 | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@335520	toGive	togive	unknown	needs-context		mixamorig:RightHandIndex3 | mixamorig:RightHandIndex2 | mixamorig:RightForeArm	MonsterFishModel (9) | mixamorig:LeftForeArm | mixamorig:RightHandThumb2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@336864	toGive	togive	unknown	needs-context		mixamorig:LeftForeArm | mixamorig:RightHandThumb2 | TraderPaddleLeft	mixamorig:LeftHandThumb1 | mixamorig:LeftHand | mixamorig:RightHandThumb2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@350304	toGive	togive	unknown	needs-context		mixamorig:RightUpLeg | mixamorig:LeftHandIndex1 | GoBackToSleep	mixamorig:RightToeBase | mixamorig:LeftHandThumb1 | mixamorig:LeftToeBase	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@351136	toGive	togive	unknown	needs-context		mixamorig:RightToeBase | mixamorig:LeftHandThumb1 | mixamorig:LeftToeBase	mixamorig:RightForeArm | mixamorig:LeftHandIndex2 | mixamorig:LeftHandThumb1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@355824	toGive	togive	unknown	needs-context		mixamorig:RightHandIndex1 | mixamorig:RightHand | mixamorig:LeftHandThumb1	Energy3 | mixamorig:RightHandIndex3 | mixamorig:Spine1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@360336	toGive	togive	unknown	needs-context		FriendText | mixamorig:RightToeBase | Particle System	mixamorig:RightHandThumb2 | mixamorig:LeftHand | mixamorig:RightHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@364976	toGive	togive	unknown	needs-context		UseDuctTape | SirenModel | mixamorig:Spine	mixamorig:RightHandThumb3 | mixamorig:RightToeBase | Particle System	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@369072	toGive	togive	unknown	needs-context		mixamorig:Spine2 | mixamorig:LeftForeArm | Point Light (4)	Particle System | mixamorig:LeftHandIndex4 | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@372080	toGive	togive	unknown	needs-context		mixamorig:Hips | mixamorig:RightHandIndex1 | mixamorig:RightHandIndex2	mixamorig:RightForeArm | mixamorig:LeftLeg | mixamorig:Hips	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@385120	toGive	togive	unknown	needs-context		mixamorig:Head | mixamorig:Hips | mixamorig:LeftArm	mixamorig:Head | mixamorig:Spine2 | bait	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@397728	toGive	togive	unknown	needs-context		Trader1 | GoToSleepText (6) | mixamorig:LeftForeArm	Point Light (1) | THE BOAT | flashlight (broken)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@411312	toGive	togive	unknown	needs-context		mixamorig:Spine2 | mixamorig:RightFoot | Point Light (1)	mixamorig:LeftHandIndex1 | mixamorig:Hips | Foods	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@430112	toGive	togive	unknown	needs-context		mixamorig:RightHandIndex4 | mixamorig:LeftHandIndex4 | TraderBody	mixamorig:RightHandThumb2 | toGive | mixamorig:RightForeArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@430240	toGive	togive	unknown	needs-context		TraderBody | toGive | mixamorig:RightHandThumb2	mixamorig:RightForeArm | ChestModel | mixamorig:LeftHandThumb2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@436848	toGive	togive	unknown	needs-context		mixamorig:RightToeBase | Particle System (1) | mixamorig:LeftHandIndex4	mixamorig:RightHandThumb4 | Point Light | mixamorig:RightHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@397344	Trader1	trader1	unknown	needs-context		Point Light (1) | mixamorig:Hips | mixamorig:Spine1	GoToSleepText (6) | mixamorig:LeftForeArm | toGive	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@286384	Trader2	trader2	unknown	needs-context		toGive | ducttape N | toGive	Point Light | Point Light (2) | GoToSleepText (13)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@428304	Trader3	trader3	unknown	needs-context		ChestFound | LootBoxChest N | mixamorig:LeftArm	mixamorig:RightHandIndex2 | mixamorig:LeftHandIndex3 | mixamorig:LeftToeBase	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@378848	Trader5	trader5	unknown	needs-context		mixamorig:Spine1 | mixamorig:RightHandIndex4 | mixamorig:Spine1	mixamorig:RightToeBase | FishSquad | Point Light (1)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@295424	TraderBoat	traderboat	unknown	needs-context		mixamorig:LeftHandThumb3 | mixamorig:RightToeBase | mixamorig:RightHand	Point Light | mixamorig:RightForeArm | mixamorig:LeftToeBase	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@307152	TraderBoat	traderboat	unknown	needs-context		mixamorig:LeftHandIndex4 | MonsterFishModel (2) | mixamorig:RightHandIndex2	mixamorig:LeftHandThumb4 | Particle System (1) | mixamorig:LeftLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@311216	TraderBoat	traderboat	unknown	needs-context		mixamorig:Neck | Spot Light | mixamorig:RightLeg	mixamorig:LeftShoulder | mixamorig:LeftHandIndex1 | fishie (6)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@396464	TraderBoat	traderboat	unknown	needs-context		Spot Light | mixamorig:LeftShoulder | mixamorig:LeftForeArm	mixamorig:Spine | Point Light (1) | mixamorig:Hips	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@324036	TraderBody	traderbody	unknown	needs-context		MonsterFish | mixamorig:RightShoulder | mixamorig:Head	mixamorig:LeftUpLeg | GoBackToSleep | mixamorig:Neck	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@392964	TraderBody	traderbody	unknown	needs-context		mixamorig:RightHandIndex2 | Point Light (3) | mixamorig:RightHandThumb2	Particle System (1) | mixamorig:Spine | mixamorig:RightUpLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@395940	TraderBody	traderbody	unknown	needs-context		mixamorig:RightHandIndex4 | Point Light | Point Light	Spot Light | mixamorig:LeftShoulder | mixamorig:LeftForeArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@430036	TraderBody	traderbody	unknown	needs-context		mixamorig:RightFoot | mixamorig:RightHandIndex4 | mixamorig:LeftHandIndex4	toGive | mixamorig:RightHandThumb2 | toGive	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@318552	TraderCanvas	tradercanvas	unknown	needs-context		mixamorig:Neck | ChestModel | mixamorig:RightHandThumb4	mixamorig:Spine2 | mixamorig:RightArm | bait N	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@321160	TraderCanvas	tradercanvas	unknown	needs-context		MonsterFishModel | mixamorig:LeftLeg | mixamorig:RightUpLeg	mixamorig:LeftHandIndex1 | mixamorig:LeftToeBase | mixamorig:LeftHandIndex3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@398248	TraderCanvas	tradercanvas	unknown	needs-context		flashlight (broken) | mixamorig:Hips | mixamorig:RightShoulder	GoToSleepText (15) | mixamorig:LeftHandIndex1 | Point Light (3)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@405688	TraderCanvas	tradercanvas	unknown	needs-context		mixamorig:RightHandThumb2 | mixamorig:Hips | mixamorig:LeftHandIndex3	fishie (3) | Text (TMP) | mixamorig:RightLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@422840	TraderCanvas	tradercanvas	unknown	needs-context		mixamorig:LeftHand | MonsterFishModel | mixamorig:LeftHandThumb1	mixamorig:Spine | Particle System | Point Light (2)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@275600	TraderHandLeft	traderhandleft	unknown	needs-context		mixamorig:Spine | mixamorig:RightHandThumb1 | mixamorig:RightHandIndex3	mixamorig:Head | MonsterFishModel (4) | Spot Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@318176	TraderHandLeft	traderhandleft	unknown	needs-context		Point Light | mixamorig:RightHandThumb1 | mixamorig:RightHand	mixamorig:LeftArm | mixamorig:Neck | ChestModel	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@319648	TraderHandLeft	traderhandleft	unknown	needs-context		mixamorig:Spine2 | mixamorig:RightArm | bait N	fishpivot (3) | mixamorig:RightHandThumb2 | mixamorig:LeftHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@348368	TraderHandLeft	traderhandleft	unknown	needs-context		mixamorig:LeftHandThumb2 | Point Light (2) | mixamorig:RightHandThumb3	Spot Light | mixamorig:LeftArm | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@369696	TraderHandLeft	traderhandleft	unknown	needs-context		Particle System | mixamorig:LeftHandIndex4 | Point Light	mixamorig:RightHandIndex3 | mixamorig:LeftHandIndex1 | mixamorig:RightHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@276960	TraderHandRight	traderhandright	unknown	needs-context		mixamorig:LeftHandIndex1 | mixamorig:RightFoot | SmallMonsterFish	mixamorig:LeftUpLeg | mixamorig:LeftFoot | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@279824	TraderHandRight	traderhandright	unknown	needs-context		mixamorig:LeftHandIndex4 | Spot Light | Point Light	mixamorig:RightUpLeg | mixamorig:LeftFoot | mixamorig:Hips	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@352592	TraderHandRight	traderhandright	unknown	needs-context		mixamorig:RightForeArm | mixamorig:LeftHandIndex2 | mixamorig:LeftHandThumb1	mixamorig:RightToeBase | mixamorig:RightLeg | mixamorig:RightHandIndex4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@384192	TraderHandRight	traderhandright	unknown	needs-context		Point Light | mixamorig:RightHandThumb1 | mixamorig:RightHand	Point Light (2) | mixamorig:RightForeArm | mixamorig:LeftHandThumb1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@394704	TraderHandRight	traderhandright	unknown	needs-context		SleepingUnwell | mixamorig:LeftHandThumb1 | ChestModel	mixamorig:LeftHandThumb4 | Point Light (2) | mixamorig:Spine1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@289824	TraderLamp	traderlamp	unknown	needs-context		mixamorig:LeftHandIndex3 | SLEEPkiller | Particle System	Particle System (1) | mixamorig:Spine1 | HouseSmoke	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@346256	TraderLamp	traderlamp	unknown	needs-context		mixamorig:LeftLeg | mixamorig:RightHandIndex1 | mixamorig:LeftToeBase	Particle System | Point Light (2) | GoToSleepText	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@367376	TraderLamp	traderlamp	unknown	needs-context		mixamorig:RightLeg | mixamorig:RightHand | Point Light	Point Light (2) | mixamorig:RightFoot | mixamorig:LeftHandIndex1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@438704	TraderLamp	traderlamp	unknown	needs-context		mixamorig:LeftHandIndex3 | bait (1) N | FriendSick	mixamorig:LeftHandThumb2 | mixamorig:LeftHandThumb2 | mixamorig:RightHandThumb4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@322784	TraderPaddleLeft	traderpaddleleft	unknown	needs-context		mixamorig:RightHandIndex1 | mixamorig:RightHandThumb4 | mixamorig:LeftHandIndex4	mixamorig:LeftHandIndex4 | Point Light | Point Light (1)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@329472	TraderPaddleLeft	traderpaddleleft	unknown	needs-context		mixamorig:LeftHandThumb3 | MonsterFishModel (1) | SleepButtonHolder	net (broken) N | mixamorig:LeftLeg | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@336624	TraderPaddleLeft	traderpaddleleft	unknown	needs-context		MonsterFishModel (9) | mixamorig:LeftForeArm | mixamorig:RightHandThumb2	toGive | mixamorig:LeftHandThumb1 | mixamorig:LeftHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@379440	TraderPaddleLeft	traderpaddleleft	unknown	needs-context		Point Light (1) | mixamorig:Head | Text (TMP)	mixamorig:RightFoot | mixamorig:RightHandThumb3 | Point Light (3)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@391536	TraderPaddleLeft	traderpaddleleft	unknown	needs-context		mixamorig:RightToeBase | anchor (broken) | mixamorig:LeftHandThumb3	Point Light (4) | mixamorig:RightHand | mixamorig:RightHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@316768	TraderPaddleRight	traderpaddleright	unknown	needs-context		Point Light | AllVisualItems | mixamorig:LeftFoot	MonsterFishModel (8) | mixamorig:LeftForeArm | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@340992	TraderPaddleRight	traderpaddleright	unknown	needs-context		mixamorig:RightFoot | mixamorig:RightForeArm | mixamorig:RightFoot	mixamorig:RightHandIndex1 | Point Light | mixamorig:RightShoulder	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@401360	TraderPaddleRight	traderpaddleright	unknown	needs-context		Fishies | Particle System | mixamorig:LeftForeArm	Point Light | mixamorig:Spine2 | Energy1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@412928	TraderPaddleRight	traderpaddleright	unknown	needs-context		Foods | Point Light (1) | mixamorig:LeftHandThumb4	mixamorig:LeftHand | mixamorig:LeftLeg | mixamorig:LeftHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@436144	TraderPaddleRight	traderpaddleright	unknown	needs-context		mixamorig:RightHandIndex4 | mixamorig:LeftHandThumb4 | mixamorig:LeftHandThumb3	mixamorig:RightToeBase | Particle System (1) | mixamorig:LeftHandIndex4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@309048	umbrella N	umbrella n	unknown	needs-context		mixamorig:Spine1 | Text (TMP) | mixamorig:Spine1	mixamorig:LeftUpLeg | mixamorig:RightFoot | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	MonoBehaviour	11037	Toggle	raw_length_prefixed@2258632	UpdateInstantClick	updateinstantclick	unknown	needs-context				MonoBehaviour length-prefixed string; script=unknown:1416; length=18
v1.1.3	level4	MonoBehaviour	11042	Slider	raw_length_prefixed@2260056	UpdateMousesens	updatemousesens	unknown	needs-context				MonoBehaviour length-prefixed string; script=unknown:1093; length=15
v1.1.3	level4	raw_bytes			raw_ascii@364616	UseDuctTape	useducttape	unknown	needs-context		FriendSleeping | mixamorig:RightHandIndex4 | mixamorig:RightHandIndex4	SirenModel | mixamorig:Spine | toGive	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	MonoBehaviour	11119	GameController	raw_length_prefixed@2288628	You feel weak.	you feel weak.	unknown	needs-context		You lost an item to the sea. | Something broke during the night. | You did not sleep very well.	Help may be on the way...	MonoBehaviour length-prefixed string; script=unknown:1543; length=14
v1.1.3	level5	MonoBehaviour	1787	SettingDesc	raw_length_prefixed@297068	(While ON: Press 'F' to Fast-Forward time during the beginning of night events.)	(while on: press 'f' to fast-forward time during the beginning of night events.)	unknown	needs-context				MonoBehaviour length-prefixed string; script=unknown:2177; length=80
