first_seen_tester	seen_testers_count	seen_sessions_count	seen_count	scene	block_guess	full_transform_path	normalized_text	sample_current_text	has_latin	has_cyrillic	is_english_likely	is_mixed_ru_en	is_layout_risk	status	recommended_translation	notes
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	110	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Банка рыбы	Банка рыбы	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Click/SettingDesc	Без удержания мыши.	Без удержания мыши.	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	GameController/PAUSE_MENU/PAUSE_MENU/BackToMenu/txt	В меню	В меню	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	30	game_menu	MainMenu	MENU/UI/Canvas/MedalsButton/Medals/Medal_1 (4)/Desc	Вас похитили...	Вас похитили...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	180	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Ведро	Ведро	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	40	game_menu	MainMenu	MENU/UI/Canvas/MedalsButton/Medals/Medal_1 (9)/Desc	Верните долги...	Верните долги...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	730	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Ветер	Ветер	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	30	game_collectgame	UnknownNeedsContext	UI/Cursors/PickupCursor/ItemName	Взять	Взять	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	450	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Вихрь	Вихрь	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Вкусный гость	Вкусный гость	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	440	game_storyGameNight	UnknownNeedsContext	UI/HUD/ChooseItemHud/choice_question_text	Вы не готовы.	Вы не готовы.	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	240	game_storyGameDay	LeftNotification	UI/HUD/Notice/NoticeText	Вы ослабли.	Вы ослабли.	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	420	game_storyGameDay	LeftNotification	UI/HUD/Notice/NoticeText	Вы плохо поспали.	Вы плохо поспали.	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	1190	game_storyGameNight	UnknownNeedsContext	UI/HUD/ChooseItemHud/choice_question_text	Выберите предмет.	Выберите предмет.	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	420	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Выборы...	Выборы...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	470	game_menu	MainMenu	MENU/UI/Canvas/ButtonsHolder/Quit/txt	Выйти	Выйти	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	40	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Гарпун	Гарпун	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	20	game_storyGameDay	LeftNotification	THE BOAT/TASKS/Task_Repair/HUD/Notice/NoticeText	Гвоздей осталось: 0	Гвоздей осталось: 0	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	30	game_storyGameDay	LeftNotification	THE BOAT/TASKS/Task_Repair/HUD/Notice/NoticeText	Гвоздей осталось: 1	Гвоздей осталось: 1	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	50	game_storyGameDay	LeftNotification	THE BOAT/TASKS/Task_Repair/HUD/Notice/NoticeText	Гвоздей осталось: 2	Гвоздей осталось: 2	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	120	game_storyGameDay	LeftNotification	THE BOAT/TASKS/Task_Repair/HUD/Notice/NoticeText	Гвоздей осталось: 3	Гвоздей осталось: 3	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	10300	game_storyGameDay	LeftNotification	THE BOAT/TASKS/Task_Repair/HUD/Notice/NoticeText	Гвоздей осталось: 4	Гвоздей осталось: 4	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	20	game_storyGameDay	LeftNotification	THE BOAT/TASKS/Task_Repair/HUD/Notice/NoticeText	Гвоздей осталось: 5	Гвоздей осталось: 5	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	40	game_storyGameDay	LeftNotification	THE BOAT/TASKS/Task_Repair/HUD/Notice/NoticeText	Гвоздей осталось: 6	Гвоздей осталось: 6	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	1870	game_storyGameDay	FriendSupportPanel	UI/HUD/FriendManageUI/Stats/Button_Eat/Text (TMP)	Голод	Голод	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	GameController/PAUSE_MENU/PAUSE_MENU/Resume/txt	Дальше	Дальше	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	1190	game_menu	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 0	День 0	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	450	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 1	День 1	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	490	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 10	День 10	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 11	День 11	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 12	День 12	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 13	День 13	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	340	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 14	День 14	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	340	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 15	День 15	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 16	День 16	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	340	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 17	День 17	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	210	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 18	День 18	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 19	День 19	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	570	game_storyGameNight	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 2	День 2	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	340	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 20	День 20	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	340	game_storyGameNight	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 21	День 21	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 22	День 22	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	220	game_storyGameNight	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 23	День 23	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 24	День 24	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 25	День 25	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 26	День 26	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	340	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 27	День 27	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 28	День 28	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 29	День 29	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	480	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 3	День 3	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	160	game_storyGameNight	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 30	День 30	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 31	День 31	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	190	game_storyGameNight	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 32	День 32	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	180	game_storyGameNight	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 33	День 33	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	190	game_storyGameNight	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 34	День 34	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	190	game_storyGameNight	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 35	День 35	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	440	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 4	День 4	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	350	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 5	День 5	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	410	game_storyGameNight	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 6	День 6	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	360	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 7	День 7	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	530	game_storyGameNight	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 8	День 8	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	450	game_storyGameDay	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	День 9	День 9	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	30	game_menu	MainMenu	MENU/UI/Canvas/MedalsButton/Medals/Medal_1 (2)/Desc	Дождитесь спасения...	Дождитесь спасения...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	10470	game_storyGameDay	UnknownNeedsContext	RandomDayBox/RANDOMBOX_HUD/randomboxPanel/BUTTONS/Myself/myself_txt	Достать ящик!	Достать ящик!	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Дотянуться?	Дотянуться?	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Дрейфующий ящик	Дрейфующий ящик	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	240	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Другие Люди?!	Другие Люди?!	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Еда: 1	Еда: 1	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Еда: 11	Еда: 11	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	30	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Еда: 2	Еда: 2	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	110	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Еда: 3	Еда: 3	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	60	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Еда: 4	Еда: 4	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	70	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Еда: 5	Еда: 5	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	120	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Еда: 6	Еда: 6	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	120	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Еда: 7	Еда: 7	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	40	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Еда: 8	Еда: 8	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Еда: 9	Еда: 9	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	10580	game_storyGameDay	Journal	UI/HUD/JournalMainBook/CloseButton/Text (TMP)	Закрыть	Закрыть	False	True	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Vol_Sfx/SettingName	Звуки	Звуки	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	280	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Зеркало	Зеркало	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	30	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Зонт	Зонт	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	450	game_storyGameNight	UnknownNeedsContext	EVENTS/DANGER_0/DangerousWater/EventCanvas/FriendText	Идти туда кажется опасным...	Идти туда кажется опасным...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	160	game_menu	MainMenu	MENU/UI/Canvas/MedalsButton/LoreButton/Text (TMP)	История	История	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	30	game_collectgame	UnknownNeedsContext	UI/InventoryCanvas/handfull_Text/to_the_boat	К шлюпке!	К шлюпке!	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Каменистый сон	Каменистый сон	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	450	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Камень и Роу	Камень и Роу	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	70	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Капитан Усатик	Капитан Усатик	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	190	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Карта	Карта	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Click/SettingName	Клик	Клик	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	430	game_runEnd	UnknownNeedsContext	GameController/FadeToHappenController/Canvas/Text (TMP)	Конец	Конец	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	20	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Коснуться руки?	Коснуться руки?	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	190	game_storyGameNight	UnknownNeedsContext	UI/HUD/ChoiceHud/choice_question_text	Куда?	Куда?	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	450	game_storyGameNight	UnknownNeedsContext	EVENTS/DANGER_0/NeedsDirection/EventCanvas/handy_text (1)	Ладно, попробуем куда-нибудь пойти...	Ладно, попробуем куда-нибудь пойти...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	830	game_storyGameDay	UnknownNeedsContext	UI/HUD/Sleep Button/btn_bg/Text (TMP)	Лечь спать?	Лечь спать?	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Мелодия Эйри	Мелодия Эйри	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	110	game_storyGameDay	UnknownNeedsContext	RandomDayBox/RANDOMBOX_HUD/randomboxPanel/BUTTONS/Friend_cannot/friendcannot_txt	Мне некому помочь...	Мне некому помочь...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	30	game_menu	MainMenu	MENU/UI/Canvas/MedalsButton/Medals/Medal_1 (7)/Desc	Море забрало вас.	Море забрало вас.	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Vol_Music/SettingName	Музыка	Музыка	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	450	game_storyGameNight	UnknownNeedsContext	EVENTS/DANGER_0/NeedsDirection/EventCanvas/handy_text	Надеюсь, это укажет путь...	Надеюсь, это укажет путь...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	740	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Наживка	Наживка	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	40	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Наживка: 1	Наживка: 1	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Наживка: 2	Наживка: 2	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Наживка: 4	Наживка: 4	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Наживка: 6	Наживка: 6	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Нажмите, чтобы полечиться	Нажмите, чтобы полечиться	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	590	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Нажмите, чтобы съесть	Нажмите, чтобы съесть	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	250	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_Found/Title	Найдено	Найдено	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	70	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_Found/Title	Найдено:	Найдено:	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Написать сообщение	Написать сообщение	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Не могу спать	Не могу спать	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	110	game_storyGameDay	UnknownNeedsContext	RandomDayBox/RANDOMBOX_HUD/randomboxPanel/BUTTONS/Myself_cannot/myselfcannot_txt	Недостаточно энергии...	Недостаточно энергии...	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	40	game_storyGameDay	Journal	UI/HUD/JournalHolder/JournalButton/openjournal/no_new_entry	Нет новой записи	Нет новой записи	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	760	game_storyGameDay	Journal	UI/HUD/JournalHolder/JournalButton/openjournal/new_entry	Новая запись!	Новая запись!	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	460	game_menu	MainMenu	MENU/UI/Canvas/ButtonsHolder/NewGameButton/txt	Новая игра	Новая игра	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	1070	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Новый день	Новый день	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	600	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Ночь Душа	Ночь Душа	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	1520	game_storyGameNight	UnknownNeedsContext	EVENTS/DANGER_0/Nothing/Canvas/Text (TMP)	Ночь прошла спокойно...	Ночь прошла спокойно...	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	60	game_storyGameDay	LeftNotification	UI/HUD/Notice/NoticeText	Ночью что-то сломалось.	Ночью что-то сломалось.	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	450	game_storyGameNight	UnknownNeedsContext	EVENTS/DANGER_0/NeedsDirection/EventCanvas/FriendText	Нужно повернуть...	Нужно повернуть...	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Vol_Master/SettingName	Общая громкость	Общая громкость	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	500	game_menu	OptionsMenu	MENU/UI/Canvas/ButtonsHolder/Settings/txt	Опции	Опции	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	800	game_storyGameDay	Journal	UI/HUD/JournalHolder/JournalButton/openjournal	Открыть журнал?	Открыть журнал?	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	60	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Открыть сундук	Открыть сундук	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	10610	game_storyGameDay	UnknownNeedsContext	RandomDayBox/RANDOMBOX_HUD/randomboxPanel/BUTTONS/Cancel/cancel_txt	Отмена	Отмена	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	GameController/PAUSE_MENU/PAUSE_MENU/PausedTitle	Пауза	Пауза	False	True	False	False	False	review

